id;contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;onboarding_income;dian_income;lc_judicial_proceedings_against;number_shareholders;tier;os;economic_activity_description;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
271;175;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;3/11/21 16:01;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2008;Bogotá;Bogotá;721;1;1;3;1;0;0;0;0;0;0.56;0.52;claro;FALSE;0;0;481;;;0;1;;Windows;Consultor√≠a empresarial;SERVICIOS;32;0;0
258;156;BUSINESS;CANCELED;CANCELED;30000;FAMILY_AND_FRIENDS;3/11/21 5:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Medellín;Antioquia;617;0;0;3;2;0;0;0;0;0;0.36;0.31;claro;FALSE;0;0;458;;;;1;;Windows;;;15;0;0
260;160;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;3/11/21 10:09;COMMERCIAL_ALLY;SAS;NIT;tiene;2013;Bogotá;Bogotá;539;1;1;1;3;0;0;0;0;0;0.62;0.7;claro;FALSE;0;0;457;;;0;1;;Windows;;;18;11;0
35378;1958;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;4/11/22 8:10;COMMERCIAL_ALLY;SAS;NIT;no tiene;2020;Bogotá;Bogotá;749;0;0;3;3;0;0;0;0;0;0.72;0.48;claro;FALSE;0;0;286;;;;2;;Windows;;;26;31;1
294;188;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;8/11/21 18:01;INTERNET;SAS;NIT;no tiene;2014;Bogotá;Bogotá;670;0;0;1;3;0;0;0;0;0;0.67;0.75;claro;FALSE;0;0;421;;;0;2;;Windows;;;33;484;1
293;186;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;8/11/21 10:16;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Medellín;Antioquia;625;1;0;3;1;0;343288;0;3;0;0.5;0.58;claro;FALSE;0;0;742;1389008;;0;4;5;Windows;Software y servicios de internet;SERVICIOS;72;3;0
261;169;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;3/11/21 10:41;REFERRER;SAS;NIT;no tiene;2018;Medellín;Antioquia;644;1;1;2;3;0;0;0;0;0;0.72;0.3;claro;FALSE;0;0;679;;;;2;;Windows;Veh√≠culos y autopartes;MANUFACTURA;31;5;0
283;176;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000;FAMILY_AND_FRIENDS;5/11/21 8:47;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;no tiene;2016;Envigado;Antioquia;675;1;1;1;2;0;0;0;0;0;0.63;0.62;claro;FALSE;0;0;361;;;0;3;;Windows;;;64;0;0
279;173;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;4/11/21 11:10;COMMUNICATION_MEDIA;SAS;NIT;tiene;2015;Chía;Cundinamarca;546;1;1;2;2;0;0;0;0;0;0.67;0.28;claro;FALSE;0;0;615;;;0;1;;Windows;Consultor√≠a empresarial;SERVICIOS;74;5;0
301;196;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;9/11/21 16:51;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;618;0;0;3;1;0;0;0;0;0;0.59;0.56;claro;FALSE;0;0;724;;;0;1;;Windows;;;23;365;1
326;256;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;20000;CURRENT_CUSTOMER;13/11/21 10:58;GOOGLE_SEARCH;SAS;NIT;tiene;2020;Medellín;Antioquia;629;0;0;1;2;0;45067;0;1;0;0.73;0.5;claro;FALSE;0;0;575;147190;147190;;1;5;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;11;75;1
340;228;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;18/11/21 10:21;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Medellín;Antioquia;644;1;1;1;2;0;0;0;0;0;0.29;0.68;claro;FALSE;0;0;407;;;;2;;Windows;Alimentos y bebidas;MANUFACTURA;71;0;0
299;194;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;9/11/21 16:26;COMMERCIAL_ALLY;SAS;NIT;tiene;2017;Bogotá;Bogotá;634;0;0;2;3;0;0;0;0;0;0.53;0.45;claro;FALSE;0;0;726;;;0;1;;Windows;;;39;21;1
302;197;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;9/11/21 18:24;EVENTS;SAS;NIT;no tiene;2014;Pereira;Risaralda;727;1;1;3;3;0;0;0;0;0;0.28;0.48;claro;FALSE;0;0;679;;;0;2;;Windows;;;65;14;0
330;210;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;15/11/21 19:39;REFERRER;SAS;NIT;no tiene;2014;Medellín;Antioquia;674;1;1;2;3;0;0;0;0;0;0.7;0.34;claro;FALSE;0;0;466;;;;1;;Windows;;;52;1;0
296;189;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;9/11/21 8:48;INTERNET;SAS;NIT;tiene;2016;Bogotá;Bogotá;691;1;1;2;3;0;0;0;0;0;0.65;0.36;claro;FALSE;0;0;487;;;0;2;;Windows;Arquitectura y dise√±o;SERVICIOS;14;1;0
275;171;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;3/11/21 21:38;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Medellín;Antioquia;636;1;1;2;1;0;0;0;0;0;0.38;0.46;claro;FALSE;0;0;636;;;0;1;;Windows;Hoteler√≠a, Turismo y Eventos;SERVICIOS;32;6;0
309;203;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;11/11/21 12:30;REFERRER;SAS;NIT;no tiene;2014;Bogotá;Bogotá;729;0;0;1;2;0;0;0;0;0;0.29;0.46;claro;FALSE;0;0;390;;;;4;;Windows;;;26;16;1
327;216;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;13/11/21 16:49;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Medellín;Antioquia;818;1;1;3;1;0;0;0;0;0;0.72;0.55;claro;FALSE;0;0;732;;;;3;;Windows;Publicidad;SERVICIOS;55;6;0
316;206;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;12/11/21 10:08;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2014;Bogotá;Bogotá;741;1;1;1;8;0;835476;0;19;0;0.68;0.39;claro;FALSE;0;0;706;4949169;;;4;5;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;87;11;0
298;193;BUSINESS;CANCELED;CANCELED;2000;FAMILY_AND_FRIENDS;9/11/21 12:48;INTERNET;SAS;NIT;tiene;2019;Sabaneta;Antioquia;762;0;0;3;2;0;0;0;0;0;0.26;0.43;claro;FALSE;0;0;472;;;;1;;Windows;Publicidad;SERVICIOS;29;243;1
319;213;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;12/11/21 12:42;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;735;1;1;1;1;0;0;0;0;0;0.74;0.52;claro;FALSE;0;0;657;;;;2;;Windows;;;41;8;0
329;218;BUSINESS;ACTIVE;ACTIVE;5000;CURRENT_CUSTOMER;14/11/21 22:31;INTERNET;SAS;NIT;tiene;2019;Barranquilla;Atlántico;637;1;0;6;3;0;68230;0;6;0;0.34;0.31;claro;FALSE;0;0;283;671840;671840;;1;2;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;4;0;0
289;214;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;7/11/21 8:17;INTERNET;SAS;NIT;tiene;2021;Bogotá;Bogotá;783;1;1;1;1;0;0;0;0;0;0.75;0.67;claro;FALSE;0;0;622;;;0;1;;Windows;Consultor√≠a empresarial;SERVICIOS;42;7;0
265;201;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;3/11/21 12:41;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;712;1;1;3;3;0;0;0;0;0;0.33;0.45;claro;FALSE;0;0;270;;;;3;;Windows;;;66;0;0
272;220;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;3/11/21 17:19;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Medellín;Antioquia;570;1;1;3;3;0;0;0;0;0;0.5;0.57;claro;FALSE;0;0;339;;;0;2;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;48;7;0
341;227;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;5000;FAMILY_AND_FRIENDS;18/11/21 10:54;INTERNET;SAS;NIT;tiene;2015;Envigado;Antioquia;708;0;0;1;3;0;0;0;0;0;0.34;0.48;claro;FALSE;0;0;256;;;;2;;Windows;Software y servicios de internet;SERVICIOS;43;230;1
331;211;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;16/11/21 11:14;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;674;0;0;3;1;0;0;0;0;0;0.37;0.48;claro;FALSE;0;0;659;;;;2;;Windows;Restaurantes;SERVICIOS;25;51;1
323;217;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;12/11/21 16:31;REFERRER;SAS;NIT;no tiene;2017;Envigado;Antioquia;639;1;1;2;3;0;0;0;0;0;0.37;0.67;claro;FALSE;0;0;445;;;;2;;Windows;Restuarantes y/o servicios de alimentos;;43;7;0
277;191;BUSINESS;ACTIVE;ACTIVE;12000;FAMILY_AND_FRIENDS;4/11/21 10:36;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2014;Medellín;Antioquia;569;1;1;3;1;0;0;0;0;0;0.28;0.73;claro;FALSE;0;0;305;;;0;2;;Windows;;;20;0;0
333;219;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;16/11/21 16:08;INTERNET;SAS;NIT;tiene;2019;Envigado;Antioquia;626;0;0;1;1;0;0;0;0;0;0.66;0.25;claro;FALSE;0;0;719;;;;1;;Windows;;;59;49;1
310;231;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;11/11/21 14:40;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;649;1;1;3;2;0;0;0;0;0;0.26;0.52;claro;FALSE;0;0;310;;;;1;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;17;11;0
349;241;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 16:49;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Sabaneta;Antioquia;795;1;1;1;3;0;0;0;0;0;0.6;0.73;claro;FALSE;0;0;452;;;;1;;Windows;Ingenier√≠a;SERVICIOS;44;0;0
366;244;BUSINESS;ACTIVE;ACTIVE;2000;CURRENT_CUSTOMER;18/11/21 19:10;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Barranquilla;Atlántico;623;1;1;2;2;0;0;0;0;0;0.65;0.37;claro;FALSE;0;0;321;;;;2;;Windows;Materiales para construcci√≥n;MANUFACTURA;52;5;0
371;236;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 20:21;COMMERCIAL_ALLY;SAS;NIT;tiene;2017;Bogotá;Bogotá;642;1;0;1;1;0;33086;0;1;0;0.42;0.53;claro;FALSE;0;0;570;478463;478463;;1;5;Windows;Publicidad;SERVICIOS;3;5;0
355;233;BUSINESS;ACTIVE;ACTIVE;10000;CURRENT_CUSTOMER;18/11/21 17:11;INTERNET;SAS;NIT;tiene;2018;Barranquilla;Atlántico;642;1;0;1;1;0;32481;0;2;0;0.57;0.42;claro;FALSE;0;0;454;92034;92034;;1;5;Windows;Ingenier√≠a;SERVICIOS;3;7;0
368;248;BUSINESS;CANCELED;CANCELED;10000;CURRENT_CUSTOMER;18/11/21 19:17;INTERNET;SAS;NIT;tiene;2017;Cartagena de indias;Bolívar;632;1;0;1;1;0;22906;0;1;0;0.31;0.54;claro;FALSE;0;0;262;303129;303129;;2;3;Windows;Ingenier√≠a;SERVICIOS;3;212;1
356;258;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 17:16;SPECIALIZED_ARTICLE;SAS;NIT;tiene;2014;Bogotá;Bogotá;738;1;0;1;3;0;23287;0;4;0;0.41;0.39;claro;FALSE;0;0;607;316258;316258;;1;5;Windows;Veh√≠culos y autopartes;MANUFACTURA;37;6;0
334;221;BUSINESS;LOST;LOST;30000;CURRENT_CUSTOMER;17/11/21 12:27;REFERRER;SAS;NIT;no tiene;2014;Bogotá;Bogotá;680;1;1;3;2;0;27808;0;2;0;0.26;0.48;claro;FALSE;0;0;603;388106;388106;;1;5;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;10;33;1
345;232;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000;FAMILY_AND_FRIENDS;18/11/21 14:40;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Bogotá;Bogotá;547;0;0;3;3;0;0;0;0;0;0.35;0.28;claro;FALSE;0;0;599;;;;1;;Windows;Agencia de medios;SERVICIOS;37;0;0
361;234;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 18:02;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;608;0;0;2;1;0;22740;0;2;0;0.31;0.33;claro;FALSE;0;0;613;194479;180761;;1;5;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;1;0;0
346;267;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 15:40;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;tiene;2011;Medellín;Antioquia;557;1;1;3;1;0;0;0;0;0;0.46;0.57;claro;FALSE;0;0;347;;;;1;;Windows;Software y servicios de internet;SERVICIOS;73;13;0
359;425;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 17:50;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Bogotá;Bogotá;574;1;1;1;3;0;270646;0;4;0;0.46;0.55;claro;FALSE;0;0;631;933834;937274;;1;5;Windows;Software y servicios de internet;SERVICIOS;4;5;0
351;417;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;18/11/21 16:55;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;592;1;0;1;2;0;43637;0;3;0;0.73;0.42;claro;FALSE;0;0;274;829754;829754;;2;5;Windows;Alimentos y bebidas;MANUFACTURA;9;3;0
335;222;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;17/11/21 14:26;INTERNET;LTDA;NIT;no tiene;2013;Barranquilla;Atlántico;751;1;0;2;5;0;16544;0;2;0;0.47;0.3;claro;FALSE;0;0;718;184454;184454;;3;5;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;3;4;0
365;245;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;30000;CURRENT_CUSTOMER;18/11/21 18:49;INTERNET;SAS;NIT;tiene;2011;Bogotá;Bogotá;675;1;0;2;1;0;32521;0;3;0;0.25;0.68;claro;FALSE;0;0;474;826203;826203;;1;5;Windows;Construcci√≥n civil;SERVICIOS;3;49;1
344;230;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;18/11/21 14:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Medellín;Antioquia;648;0;0;3;2;0;0;0;0;0;0.69;0.46;claro;FALSE;0;0;711;;;;5;;Windows;Software y servicios de internet;SERVICIOS;63;36;1
334;221;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;17/11/21 12:27;REFERRER;SAS;NIT;no tiene;2014;Bogotá;Bogotá;680;1;1;3;2;0;27808;0;2;0;0.37;0.68;claro;FALSE;0;0;305;388106;388106;;1;5;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;10;33;1
252;159;BUSINESS;LOST;LOST;2000;FAMILY_AND_FRIENDS;2/11/21 11:10;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Medellín;Antioquia;730;0;0;1;1;0;0;0;0;0;0.46;0.5;claro;FALSE;0;0;473;;;0;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;35;212;1
269;164;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;3/11/21 14:26;SOCIAL_NETWORKS;SAS;NIT;tiene;2010;Barranquilla;Atlántico;733;1;1;2;2;0;0;0;0;0;0.59;0.53;claro;FALSE;0;0;596;;;0;1;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;40;0;0
363;237;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;10000;CURRENT_CUSTOMER;18/11/21 18:28;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Bogotá;Bogotá;611;1;0;2;2;0;24086;0;1;0;0.38;0.41;claro;FALSE;0;0;520;296121;296121;;2;3;Windows;Publicidad;SERVICIOS;9;80;1
343;229;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;560.749.077;FAMILY_AND_FRIENDS;18/11/21 14:04;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Medellín;Antioquia;692;0;0;2;2;0;0;0;0;0;0.63;0.7;claro;FALSE;0;0;291;;;;2;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;24;35;1
344;230;BUSINESS;FRAUDULENT;FRAUDULENT;10000;FAMILY_AND_FRIENDS;18/11/21 14:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Medellín;Antioquia;592;0;0;3;1;0;0;0;0;0;0.36;0.26;claro;FALSE;0;0;261;;;;5;;Windows;Software y servicios de internet;SERVICIOS;67;36;1
252;159;BUSINESS;CANCELED;CANCELED;2000;FAMILY_AND_FRIENDS;2/11/21 11:10;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Medellín;Antioquia;727;0;0;1;1;0;0;0;0;0;0.57;0.42;claro;FALSE;0;0;424;;;0;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;11;212;1
288;276;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;5/11/21 14:04;INTERNET;SAS;NIT;tiene;2020;Bucaramanga;Santander;693;0;0;1;1;0;0;0;0;0;0.7;0.63;claro;FALSE;0;0;386;;;0;2;;Windows;;;40;36;1
318;215;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;12/11/21 12:12;INTERNET;SAS;NIT;tiene;2020;Medellín;Antioquia;585;1;1;1;2;0;0;0;0;0;0.67;0.45;claro;FALSE;0;0;636;;;;1;;Windows;Energ√≠a renovable;MANUFACTURA;44;12;0
336;224;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;2000;CURRENT_CUSTOMER;17/11/21 15:38;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bogotá;Bogotá;620;1;1;1;2;0;210665;0;6;0;0.48;0.59;claro;FALSE;0;0;309;1088407;843048;;1;5;Windows;Software y servicios de internet;SERVICIOS;30;46;1
326;256;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;20000;CURRENT_CUSTOMER;13/11/21 10:58;GOOGLE_SEARCH;SAS;NIT;tiene;2020;Medellín;Antioquia;629;0;0;1;2;0;45067;0;1;0;0.52;0.57;claro;FALSE;0;0;428;147190;147190;;1;5;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;30;75;1
471;452;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;30000;CURRENT_CUSTOMER;26/11/21 20:48;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;635;1;0;3;2;0;145877;0;18;0;0.67;0.6;claro;FALSE;0;0;259;1271577;1271577;0;1;5;Windows;Corretaje;SERVICIOS;22;16;1
382;242;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;19/11/21 10:42;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Cali;Valle del cauca;616;0;0;3;3;0;0;0;0;0;0.74;0.59;claro;FALSE;0;0;632;;;;1;;Windows;Hoteler√≠a, Turismo y Eventos;SERVICIOS;53;152;1
401;249;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;30000;CURRENT_CUSTOMER;20/11/21 0:20;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2013;Bogotá;Bogotá;680;1;0;1;3;0;98563;0;1;0;0.4;0.73;claro;FALSE;0;0;270;499409;499409;;1;5;Windows;Software y servicios de internet;SERVICIOS;1;12;0
373;257;BUSINESS;LOST;LOST;30000;CURRENT_CUSTOMER;19/11/21 8:00;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;622;1;1;1;2;0;127409;0;5;0;0.52;0.4;claro;FALSE;0;0;310;1366003;1366003;;1;5;Windows;Alimentos y canasta familiar;COMERCIO;16;11;0
418;262;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;22/11/21 21:56;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Medellín;Antioquia;828;0;0;1;1;0;0;0;0;0;0.5;0.27;claro;FALSE;0;0;378;;;;1;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;54;22;1
416;263;BUSINESS;ACTIVE;ACTIVE;20000;CURRENT_CUSTOMER;22/11/21 16:54;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2015;Bogotá;Bogotá;624;1;0;4;2;0;229994;0;10;0;0.59;0.71;claro;FALSE;0;0;290;1674662;1674662;;2;4;Windows;Publicidad;SERVICIOS;13;3;0
404;250;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;20/11/21 16:55;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Bogotá;Bogotá;624;1;1;2;3;0;0;0;0;0;0.32;0.31;claro;FALSE;0;0;717;;;;2;;Windows;Alimentos y canasta familiar;COMERCIO;72;1;0
413;259;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;22/11/21 15:08;INTERNET;SAS;NIT;tiene;2019;Medellín;Antioquia;642;1;0;2;1;0;24684;0;1;0;0.31;0.73;claro;FALSE;0;0;550;316885;316885;;3;5;Windows;Software y servicios de internet;SERVICIOS;1;0;0
405;251;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;30000;CURRENT_CUSTOMER;20/11/21 20:08;COMMERCIAL_ALLY;SAS;NIT;tiene;2010;Copacabana;Antioquia;656;1;0;1;1;0;44794;0;1;0;0.28;0.48;claro;FALSE;0;0;505;353971;353971;;3;5;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;12;7;0
397;255;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;19/11/21 18:51;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Mosquera;Cundinamarca;581;1;1;3;1;0;0;0;0;0;0.56;0.64;claro;FALSE;0;0;363;;;;2;;Windows;Software y servicios de internet;SERVICIOS;59;0;0
379;246;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;19/11/21 9:40;COMMERCIAL_ALLY;SAS;NIT;tiene;2012;Medellín;Antioquia;638;1;0;1;1;0;47159;0;2;0;0.58;0.4;claro;FALSE;0;0;535;1695640;1695340;;1;5;Windows;Software y servicios de internet;SERVICIOS;25;5;0
377;254;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;19/11/21 9:00;SOCIAL_NETWORKS;OTHER;NIT;tiene;2016;Medellín;Antioquia;674;1;0;4;1;0;110297;0;2;0;0.58;0.7;claro;FALSE;0;0;418;485375;485375;;1;5;Windows;Educaci√≥n;SERVICIOS;50;18;1
403;252;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;20/11/21 9:51;COMMERCIAL_ALLY;SAS;NIT;tiene;2006;Medellín;Antioquia;603;1;1;2;1;0;0;0;0;0;0.67;0.25;claro;FALSE;0;0;519;;;;1;;Windows;Consultor√≠a empresarial;SERVICIOS;27;0;0
407;261;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;22/11/21 10:04;COMMERCIAL_ALLY;SAS;NIT;tiene;2014;Bogotá;Bogotá;627;1;1;1;1;0;114432;0;5;0;0.46;0.56;claro;FALSE;0;0;315;715459;715459;;1;5;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;1;24;1
378;238;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;19/11/21 9:12;REFERRER;SAS;NIT;tiene;2011;Marinilla;Antioquia;642;1;0;1;1;0;32500;0;2;0;0.28;0.46;claro;FALSE;0;0;260;293000;293088;;1;5;Windows;Consultor√≠a empresarial;SERVICIOS;4;17;1
426;270;BUSINESS;CANCELED;CANCELED;1.254.020.435;CURRENT_CUSTOMER;24/11/21 8:47;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;626;1;0;1;2;0;27489;0;1;0;0.49;0.52;claro;FALSE;0;0;337;143835;143835;;1;3;Windows;Software y servicios de internet;SERVICIOS;2;212;1
465;285;BUSINESS;ACTIVE;ACTIVE;24000;CURRENT_CUSTOMER;26/11/21 11:56;INTERNET;SAS;NIT;tiene;2020;Medellín;Antioquia;632;1;0;1;1;0;21705;0;3;0;0.37;0.26;claro;FALSE;0;0;414;109313;109313;0;3;5;Windows;Moda;COMERCIO;5;12;0
460;284;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;2.045.839.614;CURRENT_CUSTOMER;26/11/21 7:56;INTERNET;SAS;NIT;tiene;2017;Bucaramanga;Santander;711;1;0;3;5;0;15017;0;5;0;0.48;0.5;claro;FALSE;0;0;649;152702;152702;0;1;4;Windows;Ingenier√≠a;SERVICIOS;4;80;1
480;296;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;30/11/21 11:46;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;640;1;1;2;2;0;0;0;0;0;0.5;0.41;claro;FALSE;0;0;500;;;;2;;Windows;;;52;6;0
425;269;BUSINESS;ACTIVE;ACTIVE;30000;CURRENT_CUSTOMER;24/11/21 8:02;OTHER;SAS;NIT;tiene;2016;Envigado;Antioquia;814;1;1;2;1;0;0;0;0;0;0.3;0.61;claro;FALSE;0;0;503;;;;1;;Windows;Software y servicios de internet;SERVICIOS;80;0;0
391;274;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;19/11/21 15:37;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Bogotá;Bogotá;650;0;0;1;3;0;0;0;0;0;0.56;0.33;claro;FALSE;0;0;747;;;;2;;Windows;Alimentos y canasta familiar;COMERCIO;76;76;1
